year,month,day,max_temp_C,min_temp_C,avg_temp_c,humidity,precipprob,windgust,windspeed,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,precipitation,rain
2017,5,1,19.94,12.94,16.17,78.9,100,21.9,13.9,1017.7,30.4,4.4,276.9,9,14.5,1
2017,5,2,24.94,10.94,18.61,67.2,0,23.0,11.4,1017.8,24.9,4.7,288.6,10,0.0,0
2017,5,3,25.94,13.94,20.28,68.1,0,20.4,11.4,1017.4,23.1,4.1,239.4,9,0.0,0
2017,5,4,27.94,14.94,19.5,71.1,100,23.5,13.9,1017.1,24.2,4.0,277.2,9,2.5,1
2017,5,5,26.94,11.94,20.06,68.2,100,21.7,9.2,1015.9,25.0,4.8,294.1,10,10.7,1
2017,5,6,32.83,15.94,20.89,73.3,100,21.7,19.7,1016.8,24.0,3.5,256.7,9,0.0,0
2017,5,7,34.06,14.94,21.83,72.9,100,17.2,9.2,1016.7,23.5,3.1,266.7,10,0.1016,1
2017,5,8,27.94,17.94,21.94,75.8,0,18.1,9.2,1016.6,30.6,3.1,210.9,7,3.6,1
2017,5,9,21.94,16.94,19.11,80.0,100,20.6,9.2,1015.8,28.1,4.5,197.0,7,1.3,1
2017,5,10,25.94,16.94,20.5,71.3,100,16.3,8.1,1016.9,25.0,4.6,241.2,9,0.8,1
2017,5,11,24.94,15.94,20.61,78.7,0,15.7,8.1,1016.9,25.0,4.0,230.3,8,3.6,1
2017,5,12,26.94,18.94,21.83,79.6,100,15.4,8.1,1017.3,25.0,3.6,223.2,8,0.3,1
2017,5,13,27.94,17.94,22.44,70.8,0,15.4,12.8,1014.4,25.0,4.7,244.4,8,0.1016,1
2017,5,14,26.94,18.06,21.83,79.3,0,19.0,11.4,1011.9,25.1,4.2,240.4,9,8.2042,1
2017,5,15,25.94,17.94,20.33,88.4,100,20.1,11.4,1010.8,25.0,3.8,211.2,8,40.9,1
2017,5,16,25.94,17.94,21.56,82.9,100,16.1,6.9,1010.8,25.0,3.5,165.7,6,3.6,1
2017,5,17,25.94,18.94,21.44,77.6,100,12.1,17.9,1011.2,26.8,4.5,121.7,5,0.5,1
2017,5,18,27.94,15.94,22.22,73.0,0,19.0,9.2,1012.1,25.0,4.7,245.2,8,0.0,0
2017,5,19,28.94,17.94,23.56,68.7,0,18.6,10.3,1012.9,25.0,5.0,264.8,9,0.0,0
2017,5,20,29.94,17.28,23.72,64.7,0,22.8,13.9,1011.6,27.4,4.7,287.9,9,0.0,0
2017,5,21,35.67,16.83,24.17,66.1,100,19.5,11.4,1010.5,24.8,4.1,254.1,8,0.0,0
2017,5,22,29.94,17.94,23.89,64.7,100,24.8,13.9,1012.7,25.2,4.9,286.8,9,2.3,1
2017,5,23,30.94,18.94,25.0,59.4,100,22.6,13.9,1013.6,25.0,4.5,297.1,10,0.0,0
2017,5,24,29.94,18.94,23.39,67.3,100,17.0,13.9,1013.0,25.9,4.2,271.8,9,2.3,1
2017,5,25,28.94,17.94,23.22,69.8,0,16.1,15.0,1012.5,25.0,4.3,266.1,8,0.0,0
2017,5,26,27.94,17.94,21.06,82.4,100,17.9,11.4,1011.9,30.5,3.5,243.6,9,18.8,1
2017,5,27,22.94,16.94,19.89,83.0,100,19.7,9.2,1012.5,25.0,4.5,128.0,7,7.6,1
2017,5,28,25.94,16.94,21.61,76.7,0,17.7,8.1,1011.6,25.0,4.6,223.4,8,0.0,0
2017,5,29,26.94,16.94,21.89,75.7,0,18.6,6.9,1010.5,25.0,4.3,262.4,8,0.0,0
2017,5,30,23.94,17.94,20.56,84.9,0,16.8,10.3,1008.6,25.0,4.2,198.6,7,1.5,1
2017,5,31,27.94,17.94,22.39,75.4,100,18.1,10.3,1010.1,25.0,4.8,243.8,8,0.0,0
2017,6,1,31.83,18.94,24.0,72.1,100,15.2,13.9,1010.0,24.4,4.7,263.2,9,10.9982,1
2017,6,2,30.33,18.94,24.17,69.4,100,18.8,15.0,1010.0,26.4,5.0,261.7,9,0.0,0
2017,6,3,27.94,19.94,23.83,67.1,0,18.6,6.9,1009.5,25.0,4.2,264.5,8,0.0,0
2017,6,4,30.94,19.94,25.72,68.7,0,15.9,11.4,1009.7,25.0,4.2,317.5,10,0.0,0
2017,6,5,27.94,20.94,23.83,80.8,100,25.3,13.9,1011.0,25.0,3.8,262.8,9,6.1,1
2017,6,6,26.94,20.94,23.06,77.3,0,21.5,12.8,1013.6,25.0,4.7,180.5,6,0.0,0
2017,6,7,25.94,19.94,23.22,78.0,0,22.8,10.3,1013.4,25.0,3.8,215.5,9,0.0,0
2017,6,8,27.94,19.94,22.5,81.8,100,18.1,11.4,1012.0,29.9,4.0,201.5,7,7.1,1
2017,6,9,27.94,18.94,22.56,83.6,100,17.9,12.8,1011.1,27.3,3.8,237.7,9,2.5908,1
2017,6,10,27.94,19.94,23.67,78.3,0,17.2,12.8,1010.7,25.0,4.1,215.8,7,7.391399999999999,1
2017,6,11,28.94,19.94,24.17,76.4,100,15.7,9.2,1009.2,27.9,4.1,228.1,8,32.2072,1
2017,6,12,28.94,20.94,24.67,74.0,0,17.2,11.4,1007.3,25.4,4.8,237.9,8,0.0,0
2017,6,13,28.94,19.94,25.06,64.8,0,18.3,12.8,1008.1,25.0,5.0,278.9,9,0.0,0
2017,6,14,28.94,19.94,24.5,72.1,0,15.7,12.8,1011.2,25.0,4.7,239.8,8,0.0,0
2017,6,15,27.94,20.94,23.89,75.2,0,17.2,8.1,1011.2,25.0,4.1,230.5,8,0.0,0
2017,6,16,26.94,20.67,22.67,80.0,100,18.1,9.2,1010.6,30.0,4.1,227.4,8,0.0,0
2017,6,17,27.94,19.94,22.94,80.9,100,17.4,13.9,1009.8,25.0,4.9,231.6,8,0.3,1
2017,6,18,29.94,17.94,24.33,70.9,0,15.4,10.3,1008.0,25.0,4.7,262.1,8,0.0,0
2017,6,19,29.94,20.94,24.28,71.9,0,17.0,10.3,1007.5,25.0,4.5,216.5,8,3.9878,1
2017,6,20,24.94,19.44,22.33,85.2,100,17.0,8.1,1007.4,31.1,3.8,201.1,7,11.4,1
2017,6,21,25.94,18.94,22.56,85.3,100,16.6,9.2,1008.0,25.0,4.6,124.7,7,6.6,1
2017,6,22,27.94,20.94,23.83,81.4,100,14.5,11.4,1008.5,25.0,4.7,181.4,7,5.8,1
2017,6,23,28.94,20.94,24.39,75.4,0,15.7,10.3,1009.1,25.0,4.7,213.4,9,0.0,0
2017,6,24,29.94,19.94,23.94,81.5,100,18.6,11.4,1008.5,25.0,4.8,211.8,8,10.0076,1
2017,6,25,28.94,19.94,23.39,82.1,100,16.1,12.8,1009.4,27.7,4.9,118.4,5,30.2,1
2017,6,26,28.94,19.94,24.0,82.6,100,15.4,15.0,1010.8,25.0,4.9,180.1,7,24.6,1
2017,6,27,28.94,21.94,24.22,82.3,0,15.2,11.4,1011.0,25.0,4.8,152.3,6,0.0,0
2017,6,28,28.94,20.94,23.89,84.6,100,16.8,12.8,1011.4,25.0,4.5,175.8,7,0.889,1
2017,6,29,28.94,19.94,24.11,81.3,100,15.4,10.3,1010.0,28.1,5.5,191.3,8,5.1,1
2017,6,30,27.94,20.94,23.89,84.3,100,15.4,10.3,1005.9,28.1,4.4,155.2,6,68.9864,1
2017,7,1,26.94,21.94,23.5,86.3,0,15.4,13.9,1006.5,25.0,4.4,120.8,5,1.5,1
2017,7,2,27.94,20.06,23.44,86.9,100,18.6,10.3,1007.2,31.3,4.5,105.4,5,1.0,1
2017,7,3,27.94,21.94,24.06,85.2,100,14.3,9.2,1006.8,25.0,4.3,137.8,5,4.1,1
2017,7,4,26.94,20.94,23.39,89.3,100,15.0,11.4,1005.7,25.0,4.1,34.7,1,25.1,1
2017,7,5,25.94,20.94,22.61,91.4,100,25.3,12.8,1007.3,25.0,4.3,69.8,3,5.3,1
2017,7,6,27.94,20.94,23.28,88.9,100,22.1,11.4,1008.7,25.0,4.2,85.8,4,2.0,1
2017,7,7,27.94,20.94,24.89,81.1,0,21.9,12.8,1009.5,25.0,5.2,115.7,6,0.0,0
2017,7,8,28.94,20.94,24.06,84.3,100,16.3,16.1,1009.6,25.0,4.6,181.6,6,0.5,1
2017,7,9,26.94,20.72,23.11,90.4,100,17.4,9.2,1010.4,28.1,3.7,65.6,3,16.8,1
2017,7,10,26.94,20.94,22.94,87.2,100,18.3,10.3,1010.8,33.1,4.6,94.9,4,17.0,1
2017,7,11,24.94,20.94,22.22,88.6,100,22.6,9.2,1010.9,27.7,4.7,78.3,3,2.3,1
2017,7,12,27.94,19.94,23.17,79.3,100,20.1,9.2,1011.8,28.1,5.2,149.5,5,0.0,0
2017,7,13,28.94,20.94,24.39,77.6,0,20.1,11.4,1011.3,25.0,4.8,188.4,8,0.0,0
2017,7,14,27.94,19.78,23.78,83.0,100,15.9,12.8,1010.8,28.1,4.8,208.0,7,2.0,1
2017,7,15,28.94,19.94,23.39,87.4,100,12.8,10.3,1011.2,25.0,4.4,124.3,6,14.0,1
2017,7,16,28.94,20.94,23.89,87.4,100,15.7,9.2,1009.9,30.6,4.8,215.3,8,17.3,1
2017,7,17,30.67,19.78,24.5,82.1,100,18.3,13.9,1010.0,28.7,5.1,243.9,8,5.6,1
2017,7,18,29.94,20.94,24.72,81.6,100,15.7,13.9,1011.0,25.0,4.8,209.6,7,2.3,1
2017,7,19,28.94,20.83,23.67,86.2,100,19.0,11.4,1009.4,29.9,4.8,227.0,8,5.1,1
2017,7,20,27.94,20.17,23.0,88.3,100,15.4,13.9,1006.9,43.4,4.7,159.4,6,11.4,1
2017,7,21,27.94,21.94,24.06,84.8,100,25.5,9.2,1009.1,25.0,4.9,128.4,4,2.8,1
2017,7,22,28.94,19.94,23.89,85.6,100,25.1,10.3,1010.5,25.0,4.9,114.8,4,2.0,1
2017,7,23,27.94,19.94,23.06,88.4,100,13.4,12.8,1009.0,28.1,4.4,159.4,5,9.7,1
2017,7,24,26.94,20.94,23.28,84.2,100,15.9,10.3,1007.6,25.0,4.9,161.5,6,25.9,1
2017,7,25,26.94,20.94,22.56,90.1,100,14.5,11.4,1007.1,28.0,4.1,126.2,5,7.4,1
2017,7,26,26.94,20.94,23.22,85.8,100,28.9,11.4,1009.2,25.0,5.0,109.3,5,4.8,1
2017,7,27,29.94,19.94,24.11,81.5,100,24.8,12.8,1011.3,28.0,5.3,213.8,8,0.0,0
2017,7,28,27.94,20.94,23.67,83.4,0,19.0,13.9,1012.9,25.0,4.8,200.6,7,0.0,0
2017,7,29,26.94,20.67,23.0,88.5,100,13.2,9.2,1012.8,31.3,4.0,100.4,4,49.8,1
2017,7,30,25.94,20.83,22.67,89.4,100,13.0,5.8,1012.0,28.1,4.3,87.0,3,24.4,1
2017,7,31,27.94,20.94,24.06,84.4,100,16.8,8.1,1011.1,25.0,4.5,191.4,7,0.8,1
2017,8,1,27.94,20.94,23.72,87.4,100,16.1,6.9,1010.3,25.0,4.3,170.3,6,1.5,1
2017,8,2,27.94,20.94,23.89,88.4,100,16.1,10.3,1009.0,25.0,4.4,121.9,6,9.1948,1
2017,8,3,27.94,20.33,23.5,90.2,100,14.5,10.3,1006.5,28.1,4.2,107.7,4,30.5,1
2017,8,4,27.94,21.94,24.39,85.6,0,25.9,11.4,1006.4,25.0,4.8,98.9,5,0.0,0
2017,8,5,29.94,20.94,24.22,87.9,100,17.4,12.8,1009.1,25.0,4.7,132.4,7,7.1,1
2017,8,6,28.94,21.94,24.39,89.3,100,15.2,10.3,1010.5,25.0,4.4,172.3,6,10.4,1
2017,8,7,27.94,21.94,24.17,87.8,100,17.2,12.8,1012.1,26.0,4.4,141.3,5,6.6,1
2017,8,8,27.94,21.44,24.22,86.1,100,16.3,10.3,1011.3,28.1,4.1,106.2,4,0.4064,1
2017,8,9,26.94,20.94,23.17,88.8,100,13.0,5.8,1010.9,28.1,3.9,54.6,2,2.0066,1
2017,8,10,25.94,20.67,22.67,92.5,0,15.2,10.3,1007.8,25.0,3.7,58.0,2,0.3048,1
2017,8,11,26.94,20.94,22.94,93.7,100,18.1,10.3,1006.3,25.0,4.0,50.1,2,0.2032,1
2017,8,12,25.94,20.94,22.39,92.8,100,20.8,9.2,1007.1,31.3,3.9,36.5,2,10.9982,1
2017,8,13,26.06,19.94,22.39,88.5,100,28.4,10.3,1011.5,28.1,4.4,38.4,2,26.7,1
2017,8,14,26.94,19.94,22.89,86.1,100,12.3,9.2,1013.5,25.0,4.5,128.4,5,2.8,1
2017,8,15,26.94,20.94,23.56,85.1,100,16.3,8.1,1010.8,25.0,4.6,167.0,6,0.7874,1
2017,8,16,27.94,20.94,23.89,85.0,100,12.3,13.9,1008.6,25.0,4.6,114.0,4,0.5,1
2017,8,17,27.94,21.94,23.78,85.9,0,14.3,12.8,1009.5,25.0,4.6,92.1,3,0.0,0
2017,8,18,27.94,21.17,23.83,85.2,100,15.9,12.8,1010.8,31.1,4.3,161.6,6,0.0,0
2017,8,19,26.94,20.94,22.94,90.0,100,17.4,5.8,1014.7,28.1,4.4,114.1,4,8.4,1
